Record_ID,Year,Region,TV_Users,Mobile_Users,Mobile_Usage_Share_%
8295,2012,Europe,634310,587322,48.08
8296,2010,Asia,151696,631719,80.64
8297,2017,North America,469980,973046,67.43
8298,2010,North America,643194,406423,38.72
8299,2014,Australia,587218,300378,33.84
8300,2018,Europe,699968,564856,44.66
8301,2016,Asia,59649,602921,91.0
8302,2013,South America,747816,914198,55.01
8303,2018,Africa,947193,119582,11.21
8304,2018,North America,597791,851135,58.74
8305,2011,Asia,707484,651922,47.96
8306,2019,Australia,388803,980127,71.6
8307,2019,Asia,631163,718814,53.25
8308,2015,Europe,935091,372072,28.46
8309,2013,Africa,406743,746864,64.74
8310,2017,North America,698427,479901,40.73
8311,2016,South America,61538,201703,76.62
8312,2016,Europe,472715,871685,64.84
8313,2019,North America,47455,126170,72.67
8314,2018,Australia,767835,26642,3.35
8315,2014,North America,554531,613464,52.52
8316,2015,Asia,658081,92373,12.31
8317,2010,Africa,960197,281134,22.65
8318,2015,South America,907803,981126,51.94
8319,2011,Africa,603519,717023,54.3
8320,2015,Asia,84648,14170,14.34
8321,2018,South America,304203,165889,35.29
8322,2017,South America,199939,932640,82.35
8323,2018,Europe,607066,667072,52.35
8324,2019,South America,347621,263186,43.09
8325,2017,North America,589571,870119,59.61
8326,2012,Africa,598141,717839,54.55
8327,2017,Australia,554289,413689,42.74
8328,2015,Australia,12700,746199,98.33
8329,2015,Africa,453373,919808,66.98
8330,2015,Europe,945589,788083,45.46
8331,2012,South America,467099,357175,43.33
8332,2019,Asia,914422,31625,3.34
8333,2010,North America,199219,154833,43.73
8334,2013,Europe,285483,870886,75.31
8335,2019,South America,943338,798253,45.83
8336,2015,Australia,259126,634408,71.0
8337,2019,Asia,741980,189718,20.36
8338,2011,South America,922810,255851,21.71
8339,2016,Europe,301687,570488,65.41
8340,2016,Asia,832362,880321,51.4
8341,2013,Asia,968578,189322,16.35
8342,2013,Asia,762798,356448,31.85
8343,2010,Asia,201745,308591,60.47
8344,2011,South America,39044,694544,94.68
8345,2018,Asia,350817,452970,56.35
8346,2019,South America,962409,420027,30.38
8347,2017,Asia,457220,167667,26.83
8348,2017,Asia,203833,625856,75.43
8349,2018,Europe,517934,902934,63.55
8350,2016,South America,736844,638855,46.44
8351,2018,Australia,909429,520338,36.39
8352,2019,South America,517619,814189,61.13
8353,2011,Africa,762767,117136,13.31
8354,2015,Australia,93725,939458,90.93
8355,2012,Europe,996609,236401,19.17
8356,2015,South America,298156,202421,40.44
8357,2012,Europe,991200,703290,41.5
8358,2017,Australia,874945,626630,41.73
8359,2013,Europe,631873,98760,13.52
8360,2019,Europe,31694,497988,94.02
8361,2015,North America,709748,144883,16.95
8362,2018,South America,895192,695728,43.73
8363,2011,Europe,223440,960223,81.12
8364,2011,North America,42835,411853,90.58
8365,2016,North America,915209,808565,46.91
8366,2011,Asia,208470,581274,73.6
8367,2011,Asia,552474,432087,43.89
8368,2013,Australia,694905,758467,52.19
8369,2018,South America,252130,968976,79.35
8370,2017,Asia,316535,517405,62.04
8371,2011,Australia,115858,461549,79.93
8372,2017,South America,477071,65508,12.07
8373,2013,Australia,376343,273545,42.09
8374,2011,North America,973292,675364,40.96
8375,2019,North America,562689,239921,29.89
8376,2016,South America,632052,176373,21.82
8377,2015,Australia,592899,896745,60.2
8378,2019,Australia,284346,496760,63.6
8379,2014,Asia,728728,146973,16.78
8380,2010,Asia,244891,866053,77.96
8381,2011,South America,488874,995255,67.06
8382,2017,Africa,533492,391817,42.34
8383,2010,Asia,829567,793266,48.88
8384,2012,Europe,98121,714169,87.92
8385,2011,Asia,123944,660833,84.21
8386,2014,Africa,266556,877731,76.71
8387,2013,Australia,648053,592459,47.76
8388,2016,North America,73535,995224,93.12
8389,2014,North America,418113,992248,70.35
8390,2017,Australia,389472,282498,42.04
8391,2013,North America,948795,240651,20.23
8392,2015,Asia,501578,593148,54.18
8393,2013,North America,456624,805936,63.83
8394,2011,Africa,477046,195392,29.06
8395,2010,Africa,719453,144595,16.73
8396,2010,Asia,932011,870675,48.3
8397,2017,Australia,911905,925322,50.37
8398,2013,Europe,956358,358847,27.28
8399,2014,Asia,123056,437003,78.03
8400,2017,North America,287619,887839,75.53
8401,2016,Asia,710265,558270,44.01
8402,2017,Africa,89870,273193,75.25
8403,2017,Asia,94366,285525,75.16
8404,2015,Asia,133836,995380,88.15
8405,2019,Europe,516634,525477,50.42
8406,2011,Africa,102814,773113,88.26
8407,2015,South America,356429,258038,41.99
8408,2010,South America,761407,582678,43.35
8409,2010,Africa,50185,766649,93.86
8410,2012,South America,598686,284205,32.19
8411,2012,North America,785614,81241,9.37
8412,2014,South America,511078,846728,62.36
8413,2010,North America,106682,427230,80.02
8414,2019,Africa,610881,792853,56.48
8415,2015,South America,167499,598823,78.14
8416,2016,South America,641806,371153,36.64
8417,2019,Australia,589823,861623,59.36
8418,2012,North America,119626,61576,33.98
8419,2013,North America,386334,562435,59.28
8420,2019,Asia,479788,126622,20.88
8421,2019,Europe,729050,864452,54.25
8422,2019,South America,286204,983652,77.46
8423,2019,Australia,453857,404961,47.15
8424,2019,Europe,154679,425364,73.33
8425,2012,Australia,597848,943720,61.22
8426,2010,Europe,205285,239155,53.81
8427,2017,South America,623898,51929,7.68
8428,2019,Australia,202848,72637,26.37
8429,2019,North America,189936,515494,73.08
8430,2011,Asia,226381,463207,67.17
8431,2010,Australia,567258,927292,62.04
8432,2017,Africa,501750,163084,24.53
8433,2016,South America,693570,862745,55.44
8434,2016,South America,578376,19525,3.27
8435,2013,Africa,463251,511829,52.49
8436,2018,Europe,21683,139228,86.52
8437,2015,Asia,930466,577636,38.3
8438,2011,Europe,897063,70447,7.28
8439,2010,Africa,727608,996154,57.79
8440,2010,Africa,236608,120709,33.78
8441,2018,Asia,497889,766600,60.63
8442,2013,Africa,700912,96030,12.05
8443,2014,Africa,908221,732241,44.64
8444,2012,Australia,764467,929545,54.87
8445,2013,Asia,579609,614154,51.45
8446,2017,South America,450566,586114,56.54
8447,2013,Europe,335709,377952,52.96
8448,2018,South America,654742,216355,24.84
8449,2018,South America,709221,944577,57.12
8450,2015,Australia,704524,399893,36.21
8451,2011,Europe,616383,105822,14.65
8452,2019,South America,511156,300172,37.0
8453,2016,Asia,123610,426656,77.54
8454,2018,Europe,710323,567175,44.4
8455,2015,North America,474443,442153,48.24
8456,2012,Australia,13532,599333,97.79
8457,2016,South America,124527,638424,83.68
8458,2014,Africa,423949,989007,70.0
8459,2010,Europe,355607,792795,69.03
8460,2012,North America,793238,269797,25.38
8461,2014,Africa,446330,480998,51.87
8462,2016,North America,482234,37428,7.2
8463,2012,South America,233289,142685,37.95
8464,2015,Africa,277600,844775,75.27
8465,2014,South America,13413,607447,97.84
8466,2010,Africa,541373,111337,17.06
8467,2019,Europe,693297,463343,40.06
8468,2015,Asia,30563,324232,91.39
8469,2017,Asia,478084,212267,30.75
8470,2010,North America,309719,186095,37.53
8471,2011,Australia,269605,563941,67.66
8472,2013,Africa,17386,480832,96.51
8473,2011,South America,495089,87512,15.02
8474,2018,Australia,110244,643410,85.37
8475,2019,Europe,69150,267496,79.46
8476,2017,Europe,694932,550006,44.18
8477,2017,Europe,922485,609165,39.77
8478,2013,Asia,502176,588507,53.96
8479,2014,South America,176343,385644,68.62
8480,2013,Europe,715170,195026,21.43
8481,2018,Europe,467476,943800,66.88
8482,2011,North America,610854,560573,47.85
8483,2017,Africa,154210,324454,67.78
8484,2011,Africa,139549,396390,73.96
8485,2010,Africa,188441,941638,83.32
8486,2019,Australia,156718,644833,80.45
8487,2012,North America,563100,456858,44.79
8488,2018,Asia,98958,792819,88.9
8489,2012,Australia,348325,891305,71.9
8490,2018,North America,811060,665815,45.08
8491,2016,Europe,558774,607467,52.09
8492,2019,South America,920366,661473,41.82
8493,2010,Australia,795578,735516,48.04
8494,2019,Australia,311410,805299,72.11
8495,2014,Europe,360412,822009,69.52
8496,2018,Europe,580845,694007,54.44
8497,2012,South America,750321,976398,56.55
8498,2018,Africa,218803,101007,31.58
8499,2014,Australia,225330,211707,48.44
8500,2018,North America,26494,154959,85.4
8501,2019,Asia,424787,53314,11.15
8502,2015,Europe,306630,189275,38.17
8503,2018,Europe,229508,10059,4.2
8504,2016,Asia,595923,415889,41.1
8505,2016,North America,141197,458567,76.46
8506,2017,Europe,58814,98231,62.55
8507,2016,Asia,657429,474283,41.91
8508,2018,Europe,946822,209372,18.11
8509,2018,Africa,72363,393840,84.48
8510,2015,Africa,53162,798226,93.76
8511,2016,Europe,257364,272141,51.4
8512,2011,Europe,661371,922574,58.25
8513,2018,Africa,541878,282865,34.3
8514,2010,Europe,306994,724646,70.24
8515,2010,North America,415350,802118,65.88
8516,2012,North America,402235,974947,70.79
8517,2015,South America,821662,891435,52.04
8518,2014,North America,811490,768651,48.64
8519,2011,Australia,89837,729623,89.04
8520,2018,Australia,113397,72722,39.07
8521,2019,Australia,299183,717933,70.59
8522,2013,Europe,262903,153960,36.93
8523,2013,Europe,731180,835780,53.34
8524,2014,Asia,310478,285677,47.92
8525,2017,Australia,53525,162988,75.28
8526,2019,Australia,136681,71422,34.32
8527,2013,North America,618482,453741,42.32
8528,2014,Africa,693803,406769,36.96
8529,2013,Africa,800404,914792,53.33
8530,2015,South America,74936,804576,91.48
8531,2012,Asia,888135,379722,29.95
8532,2017,Africa,119877,776103,86.62
8533,2015,South America,301663,101045,25.09
8534,2019,North America,374561,987435,72.5
8535,2014,Asia,483130,729072,60.14
8536,2011,Asia,348008,932941,72.83
8537,2019,Australia,65881,886515,93.08
8538,2019,Europe,296876,794946,72.81
8539,2016,Australia,683033,173590,20.26
8540,2011,North America,85909,33830,28.25
8541,2010,Australia,258271,907013,77.84
8542,2016,Asia,15720,870717,98.23
8543,2014,Australia,855547,318697,27.14
8544,2010,South America,912275,753245,45.23
8545,2013,Australia,61940,498041,88.94
8546,2013,Africa,932657,933419,50.02
8547,2019,North America,606050,825127,57.65
8548,2016,North America,209584,478486,69.54
8549,2018,Asia,179091,811135,81.91
8550,2011,Australia,505019,162550,24.35
8551,2010,Asia,619121,77918,11.18
8552,2011,Asia,944091,302272,24.25
8553,2016,South America,290350,587538,66.93
8554,2019,Europe,887903,232191,20.73
8555,2015,Asia,891601,642065,41.86
8556,2013,Europe,807168,309270,27.7
8557,2010,Europe,379081,640904,62.83
8558,2010,North America,672331,581087,46.36
8559,2014,Africa,853009,235300,21.62
8560,2010,Africa,478259,461464,49.11
8561,2016,Australia,792277,305051,27.8
8562,2010,South America,953228,17644,1.82
8563,2010,South America,665291,306727,31.56
8564,2011,Africa,884134,64560,6.81
8565,2019,Australia,875126,505821,36.63
8566,2012,Africa,787974,382778,32.7
8567,2010,Australia,887742,942689,51.5
8568,2018,Australia,589443,639877,52.05
8569,2019,Australia,138491,314132,69.4
8570,2017,Australia,676468,413662,37.95
8571,2014,North America,611901,295306,32.55
8572,2011,North America,997215,155222,13.47
8573,2014,Africa,66938,968808,93.54
8574,2015,Australia,635451,105373,14.22
8575,2010,Asia,340642,520323,60.43
8576,2013,Australia,238861,529399,68.91
8577,2018,Asia,552039,570291,50.81
8578,2011,North America,907593,61746,6.37
8579,2014,Australia,211818,76923,26.64
8580,2010,Europe,304534,480961,61.23
8581,2013,Africa,373357,666343,64.09
8582,2013,Australia,118712,399454,77.09
8583,2015,South America,504925,57114,10.16
8584,2019,Asia,943497,631975,40.11
8585,2018,Australia,70403,61274,46.53
8586,2012,Europe,823291,228411,21.72
8587,2018,Asia,948382,815810,46.24
8588,2015,Europe,483675,262816,35.21
8589,2016,Africa,633412,279692,30.63
8590,2019,Africa,660228,573909,46.5
8591,2011,Africa,823532,782948,48.74
8592,2019,North America,492838,731671,59.75
8593,2015,Europe,727644,267870,26.91
8594,2015,Australia,463192,621189,57.29
8595,2011,South America,967527,761603,44.05
8596,2011,South America,913782,649711,41.56
8597,2011,Africa,450925,786825,63.57
8598,2019,South America,393936,99673,20.19
8599,2010,Asia,763467,949035,55.42
8600,2014,Europe,479769,290014,37.67
8601,2017,Europe,326668,977051,74.94
8602,2011,Europe,637045,55738,8.05
8603,2014,Asia,619337,77537,11.13
8604,2017,Australia,579262,251015,30.23
8605,2019,North America,187550,417972,69.03
8606,2014,Asia,850200,329851,27.95
8607,2011,Europe,745756,968334,56.49
8608,2012,Europe,476838,758759,61.41
8609,2015,Europe,844976,151118,15.17
8610,2014,Australia,945554,164724,14.84
8611,2013,South America,508909,327173,39.13
8612,2013,North America,685144,309100,31.09
8613,2014,Asia,546062,286030,34.37
8614,2011,Europe,700328,358425,33.85
8615,2018,Africa,985740,376797,27.65
8616,2011,North America,87678,959327,91.63
8617,2019,Africa,322279,180020,35.84
8618,2011,North America,950511,940826,49.74
8619,2019,Europe,35158,738690,95.46
8620,2018,North America,81587,645993,88.79
8621,2012,North America,931619,125431,11.87
8622,2019,Europe,69317,802594,92.05
8623,2016,Australia,540659,386371,41.68
8624,2013,Africa,890658,92293,9.39
8625,2015,Australia,835787,671265,44.54
8626,2013,Africa,894388,497517,35.74
8627,2019,South America,708735,390959,35.55
8628,2016,Africa,647826,660902,50.5
8629,2010,Africa,515450,120580,18.96
8630,2012,North America,732779,329627,31.03
8631,2012,South America,735717,572745,43.77
8632,2010,Europe,636414,619228,49.32
8633,2015,Europe,18338,942884,98.09
8634,2018,Asia,687367,418724,37.86
8635,2017,South America,274621,553964,66.86
8636,2016,North America,744031,360940,32.67
8637,2019,Asia,314567,606721,65.86
8638,2017,Asia,348117,392170,52.98
8639,2015,Europe,975604,404780,29.32
8640,2018,Africa,825668,517854,38.54
8641,2012,North America,141440,679230,82.77
8642,2019,South America,822271,286363,25.83
8643,2019,Asia,651825,223049,25.49
8644,2018,North America,646190,423096,39.57
8645,2013,Europe,897483,130082,12.66
8646,2016,Asia,541427,413595,43.31
8647,2018,Asia,692501,719654,50.96
8648,2011,Australia,380458,12948,3.29
8649,2011,Europe,336406,522377,60.83
8650,2018,Australia,672064,570190,45.9
8651,2012,Europe,667247,224579,25.18
8652,2018,Europe,808407,18969,2.29
8653,2014,Australia,517963,597093,53.55
8654,2015,North America,665904,292790,30.54
8655,2011,North America,94984,201638,67.98
8656,2017,North America,622654,65818,9.56
8657,2018,Africa,187395,466667,71.35
8658,2011,Asia,654779,537966,45.1
8659,2015,North America,584670,530775,47.58
8660,2015,Africa,296070,774404,72.34
8661,2017,Asia,106538,627343,85.48
8662,2019,North America,123117,649974,84.07
8663,2014,Europe,809765,133439,14.15
8664,2018,South America,289086,926827,76.22
8665,2010,North America,745580,996383,57.2
8666,2018,South America,949951,128189,11.89
8667,2019,North America,608685,800446,56.8
8668,2016,Europe,165905,670467,80.16
8669,2013,South America,532894,513390,49.07
8670,2012,Africa,224062,899064,80.05
8671,2019,Europe,994090,571711,36.51
8672,2015,South America,817962,654303,44.44
8673,2010,South America,57060,132308,69.87
8674,2012,Australia,91292,376068,80.47
8675,2011,Australia,734918,117416,13.78
8676,2018,Europe,51104,828764,94.19
8677,2012,Europe,12634,377452,96.76
8678,2011,Europe,730570,437226,37.44
8679,2013,Asia,758041,361079,32.26
8680,2011,Africa,279432,267572,48.92
8681,2010,North America,215600,274805,56.04
8682,2015,Australia,44253,145870,76.72
8683,2019,South America,923060,731436,44.21
8684,2017,Australia,37005,425545,92.0
8685,2019,North America,782871,721420,47.96
8686,2019,Europe,321968,822282,71.86
8687,2011,Australia,349846,225777,39.22
8688,2018,Africa,234673,532845,69.42
8689,2012,Africa,456790,259246,36.21
8690,2017,Asia,552086,144229,20.71
8691,2017,Australia,463928,833917,64.25
8692,2012,Europe,694661,932840,57.32
8693,2012,South America,589555,389075,39.76
8694,2015,Asia,407110,496370,54.94
8695,2010,Europe,13846,576568,97.65
8696,2013,Asia,73571,193217,72.42
8697,2010,Australia,810913,913211,52.97
8698,2012,North America,134908,123032,47.7
8699,2018,Australia,576442,351434,37.88
8700,2014,Europe,192248,539497,73.73
8701,2014,South America,139447,595690,81.03
8702,2013,South America,984132,221098,18.34
8703,2012,Europe,778660,17645,2.22
8704,2014,Asia,542336,310652,36.42
8705,2013,Africa,37386,636746,94.45
8706,2017,Europe,698696,532349,43.24
8707,2013,Australia,639082,854254,57.2
8708,2017,South America,951357,373113,28.17
8709,2015,North America,831145,147090,15.04
8710,2014,South America,985194,454124,31.55
8711,2013,Africa,157863,167446,51.47
8712,2013,South America,997268,933217,48.34
8713,2013,Africa,87481,121375,58.11
8714,2018,Europe,444789,258880,36.79
8715,2013,South America,312043,367752,54.1
8716,2018,Asia,624505,261365,29.5
8717,2019,Australia,811407,106856,11.64
8718,2015,Asia,254985,496315,66.06
8719,2019,Australia,83247,385775,82.25
8720,2016,South America,120295,225570,65.22
8721,2019,South America,391189,797458,67.09
8722,2012,Australia,808537,604297,42.77
8723,2017,North America,583933,211275,26.57
8724,2012,South America,402435,716466,64.03
8725,2010,North America,302290,758785,71.51
8726,2019,North America,746134,625964,45.62
8727,2014,Australia,407084,354650,46.56
8728,2011,North America,981041,222549,18.49
8729,2019,North America,316438,793954,71.5
8730,2015,Europe,988768,104564,9.56
8731,2019,Asia,872028,305596,25.95
8732,2018,North America,408649,799700,66.18
8733,2010,Asia,556900,615017,52.48
8734,2013,North America,421038,103602,19.75
8735,2010,Asia,568408,403874,41.54
8736,2010,South America,706364,44064,5.87
8737,2017,South America,31294,699653,95.72
8738,2011,Asia,94300,577330,85.96
